accX[mg]	accY[mg]	accZ[mg]
-59	850	311
-55	861	253
-47	858	208
-42	850	151
-36	839	91
-32	828	55
-30	824	9
-30	824	9
-32	832	-21
-36	849	-55
-45	874	-78
-55	904	-94
-68	942	-118
-80	984	-126
-93	1028	-131
-104	1069	-155
-120	1108	-168
-131	1142	-172
-141	1178	-171
-152	1221	-170
-166	1271	-173
-179	1327	-180
-191	1389	-186
-198	1447	-184
-204	1495	-181
-210	1535	-187
-216	1560	-180
-221	1580	-181
-222	1593	-171
-222	1601	-156
-218	1606	-136
-215	1604	-117
-216	1607	-103
-221	1611	-86
-224	1607	-67
-225	1601	-51
-224	1596	-36
-224	1588	-20
-224	1588	-20
-223	1579	-5
-219	1564	9
-216	1549	25
-211	1535	41
-206	1525	59
-201	1515	78
-191	1510	105
-183	1504	128
-172	1500	152
-163	1490	170
-158	1480	187
-147	1463	196
-137	1449	206
-129	1431	203
-120	1409	203
-115	1383	204
-110	1356	195
-108	1324	189
-111	1290	167
-115	1259	140
-120	1233	113
-121	1204	86
-123	1181	50
-127	1168	17
-132	1158	-4
-136	1150	-32
-142	1147	-51
-147	1148	-79
-157	1157	-94
-162	1160	-126
-168	1164	-151
-175	1173	-168
-175	1173	-168
-180	1187	-179
-180	1205	-183
-182	1223	-216
-191	1250	-225
-201	1288	-257
-217	1335	-272
-233	1381	-263
-245	1426	-268
-255	1467	-257
-266	1502	-247
-273	1532	-214
-291	1567	-217
-308	1601	-241
-318	1629	-249
-329	1661	-243
-334	1695	-231
-334	1718	-213
-335	1745	-226
-330	1770	-217
-328	1804	-205
-321	1828	-211
-308	1840	-189
-302	1843	-160
-293	1836	-142
-283	1816	-124
-271	1788	-94
-250	1750	-69
-237	1712	-58
-236	1689	-40
-231	1657	-26
-224	1617	-3
-217	1574	28
-217	1574	28
-213	1529	50
-214	1487	53
-212	1440	73
-212	1390	94
-220	1336	91
-228	1287	83
-238	1241	85
-251	1199	78
-269	1154	85
-282	1114	95
-295	1072	120
-313	1039	131
-332	1013	146
-355	1002	140
-375	990	158
-400	984	152
-422	971	162
-438	959	176
-461	967	170
-484	978	141
-496	983	138
-503	993	146
-515	1008	133
-517	1015	129
-513	1015	147
-519	1021	135
-524	1024	135
-524	1019	152
-529	1024	165
-534	1032	147
-535	1031	147
-531	1025	145
-531	1025	145
-530	1018	138
-520	1009	129
-512	990	111
-498	969	107
-487	942	73
-477	898	56
-463	849	42
-451	797	31
-436	740	24
-427	681	0
-416	622	-11
-407	562	-24
-399	500	-46
-398	438	-63
-394	380	-64
-388	328	-46
-392	285	-57
-398	241	-54
-407	201	-46
-415	163	-45
-418	122	-29
-416	43	-12
-434	48	-24
-443	46	-31
-451	42	-29
-453	32	-31
-457	20	-35
-462	1	-43
-459	-21	-43
-458	-44	-50
-456	-62	-49
-451	-77	-45
-451	-77	-45
-450	-90	-53
-450	-102	-59
-450	-114	-69
-450	-122	-66
-452	-130	-79
-452	-145	-72
-453	-160	-74
-452	-167	-81
-450	-175	-90
-446	-182	-106
-442	-190	-114
-440	-196	-113
-440	-200	-125
-437	-203	-133
-432	-209	-136
-430	-215	-144
-425	-220	-152
-417	-228	-152
-404	-238	-155
-392	-249	-160
-378	-269	-174
-363	-295	-186
-353	-328	-200
-345	-366	-219
-334	-410	-236
-321	-452	-250
-311	-500	-263
-312	-545	-295
-306	-583	-298
-315	-616	-316
-325	-644	-333
-339	-675	-354
-339	-675	-354
-350	-696	-343
-372	-714	-339
-394	-721	-327
-416	-715	-311
-432	-702	-296
-445	-684	-273
-452	-663	-233
-454	-644	-191
-446	-629	-144
-432	-628	-107
-409	-640	-72
-383	-665	-36
-349	-705	0
-313	-748	25
-268	-798	43
-221	-841	58
-173	-882	71
-127	-929	84
-78	-981	99
-34	-1021	108
5	-1058	120
32	-1094	131
53	-1129	152
58	-1163	179
49	-1198	211
38	-1227	238
22	-1249	264
2	-1259	284
-17	-1253	307
-36	-1235	336
-52	-1207	363
-86	-1178	399
-86	-1178	399
-102	-1148	449
-111	-1113	490
-130	-1069	547
-154	-1022	611
-159	-981	677
-153	-940	746
-143	-889	835
-138	-824	883
-129	-754	941
-112	-678	993
-99	-604	1054
-88	-538	1101
-83	-482	1134
-91	-429	1136
-109	-386	1117
-135	-354	1067
-168	-328	986
-193	-307	886
-211	-290	793
-232	-284	700
-248	-291	614
-268	-325	515
-272	-362	445
-223	-395	444
-163	-439	458
-94	-489	465
-21	-526	449
55	-557	429
123	-601	422
188	-667	421
254	-743	431
305	-814	456
305	-814	456
345	-878	496
370	-936	543
375	-992	589
368	-1039	624
369	-1070	671
367	-1095	719
358	-1121	760
344	-1173	814
329	-1232	879
315	-1297	908
312	-1363	964
294	-1422	988
280	-1494	1009
267	-1557	1044
248	-1606	1066
229	-1647	1117
196	-1683	1159
167	-1724	1218
138	-1747	1282
113	-1761	1347
93	-1767	1403
76	-1757	1479
48	-1730	1501
43	-1683	1568
35	-1633	1602
44	-1583	1692
51	-1549	1771
52	-1529	1844
71	-1463	1892
99	-1377	1926
132	-1277	1955
157	-1195	1953
157	-1195	1953
194	-1124	1977
214	-1067	1974
238	-1016	1979
247	-968	1932
247	-928	1877
248	-894	1827
244	-864	1760
236	-829	1686
230	-792	1607
234	-759	1523
240	-729	1432
246	-695	1361
249	-651	1290
237	-607	1214
221	-539	1138
207	-467	1085
184	-398	1036
147	-347	1002
102	-314	964
58	-276	945
17	-240	914
-17	-184	911
-43	-123	905
-57	-56	914
-69	17	929
-88	114	940
-78	184	959
-88	241	966
-106	300	949
-130	355	941
-166	398	911
-212	422	909
-212	422	909
-239	468	913
-261	507	904
-284	544	886
-300	577	869
-306	606	859
-310	628	851
-309	639	853
-300	644	853
-292	651	852
-285	665	850
-279	687	848
-275	712	835
-273	733	817
-274	743	794
-269	740	788
-263	729	790
-254	715	809
-244	698	836
-236	688	865
-227	677	884
-223	671	924
-227	672	957
-236	673	988
-250	674	1006
-263	678	1050
-274	677	1071
-279	670	1078
-279	662	1108
-281	643	1107
-280	611	1104
-278	576	1109
-270	539	1147
-270	539	1147
-278	511	1174
-249	482	1284
-234	484	1335
-250	428	1260
-233	432	1291
-188	443	1337
-212	527	1420
-234	463	1455
-249	391	1437
-281	336	1336
-292	329	1297
-298	340	1220
-285	377	1178
-263	415	1125
-241	440	1078
-221	445	1036
-202	432	1001
-197	405	954
-202	376	912
-204	344	877
-206	310	861
-215	272	826
-224	234	809
-235	213	788
-253	204	779
-267	181	764
-286	151	752
-305	132	750
-325	132	745
-352	139	734
-388	150	724
-419	157	721
-419	157	721
-442	151	735
-468	145	747
-489	140	762
-506	135	777
-507	113	795
-497	107	817
-476	115	842
-451	129	865
-423	149	884
-395	171	892
-374	196	898
-360	212	901
-348	224	907
-337	224	918
-329	219	915
-329	208	900
-333	196	886
-333	171	870
-330	150	842
-328	145	802
-331	149	745
-338	173	681
-348	200	620
-358	234	566
-362	265	530
-367	297	497
-371	330	467
-389	360	428
-404	380	415
-415	384	383
-435	389	363
-450	389	355
-465	391	325
-477	386	300
-493	391	278
-511	392	250
-527	411	248
-532	428	242
-542	436	238
-545	438	251
-547	447	266
-540	460	288
-525	458	283
-515	469	306
-514	480	331
-508	495	351
-506	501	365
-497	512	370
-480	533	377
-470	566	341
-451	586	362
-429	595	369
-401	602	398
-376	610	407
-347	610	421
-314	608	434
-282	601	435
-246	600	423
-210	589	423
-178	570	420
-152	551	429
-133	540	434
-129	532	423
-129	525	400
-139	522	381
-147	517	353
-157	518	319
-168	529	295
-178	540	272
-180	571	262
-179	607	253
-179	649	233
-176	697	223
-175	746	203
-180	808	220
-168	863	178
-174	917	123
-184	978	115
-179	1053	130
-171	1128	148
-156	1188	134
-151	1252	70
-167	1348	24
-186	1462	11
-196	1555	23
-208	1637	25
-233	1713	12
-240	1756	-48
-284	1801	-135
-324	1850	-121
-349	1876	-127
-370	1881	-110
-385	1865	-102
-385	1827	-79
-394	1783	-107
-413	1739	-145
-424	1688	-111
-425	1624	-81
-433	1546	-98
-452	1477	-80
-465	1402	-41
-470	1318	8
-472	1231	22
-471	1145	49
-469	1067	82
-459	986	125
-448	908	157
-435	827	195
-428	746	227
-425	667	265
-426	591	302
-435	529	331
-442	475	349
-450	435	371
-460	399	390
-464	378	412
-470	358	438
-470	341	465
-469	331	492
-472	326	509
-471	328	523
-469	333	542
-471	341	551
-467	350	551
-463	360	551
-461	383	540
-459	413	527
-453	451	515
-453	451	515
-451	491	497
-441	530	478
-427	564	458
-407	601	448
-383	632	438
-358	670	427
-331	706	417
-304	745	408
-281	786	401
-262	826	395
-253	867	384
-249	911	363
-246	955	337
-252	997	309
-261	1031	287
-270	1063	262
-281	1089	244
-296	1113	228
-310	1144	214
-319	1181	201
-330	1220	193
-346	1253	185
-361	1274	177
-380	1291	165
-397	1289	156
-414	1263	158
-431	1220	158
-440	1164	182
-451	1095	226
-465	1037	248
-473	977	279
-475	919	324
-475	919	324
-474	865	365
-466	808	409
-454	751	469
-446	692	542
-440	629	600
-432	564	664
-427	503	718
-418	445	779
-410	389	825
-395	342	878
-380	303	925
-365	269	987
-353	249	1031
-340	231	1079
-329	218	1122
-318	205	1160
-298	190	1232
-278	184	1306
-268	197	1361
-263	221	1388
-265	244	1408
-263	269	1431
-265	297	1444
-272	320	1446
-275	345	1450
-277	363	1446
-277	381	1450
-288	403	1438
-302	425	1399
-311	432	1382
-313	438	1365
-322	434	1332
-322	434	1332
-320	425	1325
-329	420	1292
-326	411	1270
-326	400	1236
-328	384	1214
-329	369	1184
-330	354	1173
-338	343	1145
-347	336	1126
-357	327	1111
-370	319	1091
-381	307	1083
-394	292	1070
-401	272	1064
-413	252	1059
-415	227	1066
-420	199	1077
-429	174	1068
-432	142	1068
-438	110	1068
-442	75	1075
-442	35	1084
-445	0	1086
-447	-35	1090
-449	-73	1093
-453	-113	1095
-459	-148	1095
-465	-176	1094
-472	-205	1098
-479	-227	1110
-487	-240	1124
-483	-247	1163
-467	-245	1220
-445	-243	1273
-419	-239	1328
-387	-244	1390
-342	-254	1477
-309	-266	1540
-287	-283	1573
-268	-303	1592
-266	-325	1577
-268	-346	1544
-277	-361	1490
-287	-372	1427
-301	-384	1353
-315	-386	1266
-330	-388	1183
-347	-391	1106
-364	-395	1030
-375	-404	962
-384	-414	900
-391	-425	843
-395	-439	794
-398	-454	751
-397	-467	715
-400	-473	686
-407	-475	663
-411	-464	650
-418	-447	643
-432	-418	641
-447	-389	649
-461	-361	655
-476	-337	658
-491	-318	656
-491	-318	656
-504	-298	663
-517	-281	659
-530	-266	660
-549	-247	659
-567	-218	665
-586	-189	675
-607	-158	687
-629	-126	702
-651	-99	721
-672	-84	741
-695	-77	762
-717	-77	788
-729	-87	823
-737	-105	863
-739	-120	901
-737	-134	934
-732	-140	965
-722	-146	995
-711	-153	1022
-704	-153	1038
-702	-151	1041
-703	-141	1037
-704	-129	1030
-700	-119	1028
-695	-114	1031
-681	-109	1036
-660	-108	1040
-641	-107	1049
-617	-105	1057
-589	-98	1064
-564	-87	1072
-538	-73	1077
-538	-73	1077
-519	-54	1080
-511	-36	1083
-509	-29	1072
-522	-22	1049
-536	-17	1027
-554	-10	1003
-575	-7	980
-596	-6	965
-616	-10	954
-634	-16	950
-647	-16	951
-661	-15	963
-671	-17	982
-677	-16	1006
-674	-25	1038
-673	-38	1068
-666	-66	1101
-654	-97	1131
-641	-137	1152
-627	-174	1163
-612	-209	1159
-598	-240	1136
-590	-264	1113
-583	-279	1064
-578	-289	1009
-581	-296	946
-584	-297	880
-588	-294	810
-594	-290	742
-607	-284	668
-618	-275	596
-631	-256	541
-652	-227	490
-672	-200	449
-695	-177	422
-726	-155	387
-751	-143	365
-770	-143	354
-792	-144	342
-807	-141	335
-820	-128	353
-834	-112	386
-848	-93	432
-854	-81	510
-854	-83	592
-848	-106	670
-833	-141	746
-817	-171	823
-804	-193	897
-785	-210	969
-766	-221	1037
-746	-229	1087
-722	-223	1117
-679	-231	1130
-643	-224	1125
-612	-204	1116
-600	-179	1083
-563	-182	1040
-504	-180	1029
-526	-150	990
-567	-129	923
-574	-129	896
-572	-140	850
-534	-183	837
-534	-183	837
-513	-207	812
-509	-247	716
-508	-280	679
-479	-326	709
-475	-364	650
-482	-414	515
-471	-437	561
-465	-468	476
-479	-475	462
-493	-485	446
-522	-484	308
-540	-498	337
-581	-499	252
-661	-435	138
-763	-400	10
-822	-380	-4
-862	-375	-71
-853	-390	-87
-818	-419	-139
-801	-452	-264
-799	-446	-219
-810	-458	-312
-832	-481	-331
-871	-518	-368
-826	-518	-372
-746	-533	-367
-714	-493	-379
-703	-439	-406
-704	-393	-463
-703	-370	-567
-695	-370	-620
-679	-392	-684
-679	-392	-684
-681	-415	-769
-700	-428	-806
-713	-447	-792
-707	-466	-782
-692	-475	-849
-761	-415	-963
-786	-403	-980
-783	-426	-956
-798	-438	-944
-797	-447	-925
-804	-455	-913
-814	-444	-879
-821	-416	-839
-814	-389	-804
-800	-373	-777
-798	-364	-736
-805	-366	-681
-808	-377	-651
-789	-381	-590
-796	-391	-587
-809	-407	-571
-822	-431	-525
-830	-448	-471
-837	-461	-432
-843	-470	-403
-849	-467	-362
-857	-464	-308
-865	-448	-264
-873	-425	-241
-874	-401	-205
-880	-383	-203
-887	-372	-203
-888	-372	-195
-891	-392	-201
-890	-413	-209
-891	-426	-230
-894	-438	-249
-894	-438	-249
-889	-435	-250
-876	-436	-265
-872	-426	-288
-868	-416	-310
-864	-410	-332
-865	-412	-345
-860	-426	-363
-860	-440	-382
-858	-461	-401
-857	-485	-420
-860	-507	-439
-864	-518	-460
-859	-522	-481
-846	-514	-504
-842	-504	-522
-834	-499	-526
-827	-493	-545
-819	-488	-557
-814	-479	-583
-810	-477	-595
-805	-480	-608
-805	-487	-622
-803	-494	-624
-799	-500	-617
-800	-504	-625
-803	-505	-625
-799	-500	-606
-800	-495	-612
-800	-490	-604
-803	-482	-601
-802	-479	-612
-798	-479	-615
-796	-483	-631
-789	-483	-638
-785	-485	-642
-784	-479	-640
-782	-470	-648
-773	-469	-668
-765	-461	-696
-759	-451	-718
-761	-438	-747
-763	-417	-773
-765	-392	-788
-758	-370	-798
-746	-344	-798
-727	-317	-785
-705	-294	-769
-677	-283	-775
-660	-274	-797
-653	-264	-820
-656	-259	-838
-659	-257	-853
-663	-260	-855
-678	-261	-864
-695	-266	-864
-713	-275	-869
-734	-282	-865
-751	-286	-854
-769	-284	-839
-785	-284	-820
-791	-280	-795
-793	-279	-779
-792	-276	-756
-789	-275	-729
-782	-278	-706
-772	-280	-685
-758	-285	-672
-734	-293	-651
-704	-307	-623
-661	-353	-596
-596	-435	-558
-519	-528	-517
-496	-560	-494
-498	-574	-476
-491	-609	-466
-513	-594	-470
-534	-563	-464
-569	-551	-480
-605	-541	-482
-643	-541	-491
-696	-549	-516
-739	-554	-525
-761	-557	-527
-755	-583	-519
-760	-560	-505
-734	-548	-473
-697	-536	-432
-654	-523	-397
-613	-512	-361
-571	-506	-326
-534	-490	-300
-496	-474	-272
-454	-451	-257
-403	-420	-251
-346	-378	-242
-300	-338	-233
-268	-302	-226
-240	-275	-229
-220	-253	-241
-209	-232	-242
-184	-208	-227
-162	-170	-216
-136	-131	-205
-99	-100	-177
-58	-63	-158
-12	-33	-152
28	-8	-131
88	10	-86
140	28	-74
180	48	-43
225	61	0
245	87	19
245	129	68
262	167	126
288	194	170
311	228	174
323	293	195
383	358	192
442	442	226
516	521	256
577	587	285
614	655	306
628	733	353
632	821	399
616	918	451
613	1014	490
614	1106	532
612	1195	562
601	1261	598
589	1309	632
578	1351	674
571	1391	725
574	1425	777
587	1462	813
616	1488	853
650	1483	904
679	1434	963
709	1367	983
732	1282	988
743	1199	976
737	1118	967
705	1038	966
654	957	966
597	878	968
538	802	962
497	746	944
491	718	907
523	700	890
559	672	881
599	630	888
642	584	905
686	521	930
727	469	964
752	432	988
766	419	1003
766	419	1003
786	427	1001
829	443	990
876	444	973
921	407	963
958	347	950
993	290	954
1017	251	969
1025	240	1003
1008	262	1059
975	337	1148
930	446	1264
901	558	1366
909	679	1456
941	780	1555
986	818	1657
1018	832	1773
1029	841	1904
1054	843	1996
1039	855	1998
1027	879	1998
1031	878	1998
1022	857	1998
1027	800	1998
1011	671	1998
979	521	1998
954	360	1998
911	203	1998
879	64	1998
844	-50	1998
802	-167	1998
770	-308	1998
743	-448	1998
743	-448	1998
733	-571	1998
730	-687	1998
737	-791	1998
734	-870	1998
727	-906	1998
712	-913	1998
699	-883	1998
686	-812	1998
670	-711	1998
651	-592	1998
643	-464	1998
645	-331	1998
666	-200	1998
683	-63	1998
686	75	1998
684	200	1998
674	303	1985
667	400	1863
653	482	1682
646	566	1498
630	641	1317
605	676	1157
595	726	985
595	760	837
605	819	699
621	861	587
616	888	493
612	918	401
596	921	324
577	923	252
568	922	182
560	913	131
560	913	131
558	902	83
567	878	49
572	843	19
579	803	-12
587	763	-40
600	721	-58
618	677	-61
626	636	-44
618	588	-23
616	540	0
606	497	15
597	458	35
585	421	58
571	396	89
556	379	127
541	371	167
528	360	218
521	360	285
513	384	353
500	417	419
479	466	488
458	511	566
438	557	645
424	606	728
400	635	796
377	648	862
353	645	947
332	641	1033
309	664	1122
287	696	1206
255	717	1298
229	728	1386
229	728	1386
216	725	1483
210	695	1586
205	656	1688
212	624	1779
237	581	1881
249	537	1967
256	478	1998
276	433	1998
292	406	1998
308	396	1998
320	391	1998
336	379	1998
353	363	1998
357	348	1998
356	353	1998
354	369	1998
369	338	1998
393	295	1998
381	281	1996
375	278	1973
367	278	1910
357	288	1833
354	307	1768
351	315	1697
339	320	1641
327	325	1580
316	339	1521
312	366	1451
304	395	1385
294	428	1322
276	467	1244
289	476	1175
276	513	1143
252	525	1104
236	518	1046
224	527	980
202	525	936
180	538	883
152	540	832
130	538	808
101	556	775
82	595	750
64	625	727
55	655	744
26	674	732
11	685	724
0	695	720
-10	687	721
-18	687	735
-31	684	740
-78	708	725
-105	744	703
-123	765	687
-140	772	684
-139	775	696
-134	765	714
-143	750	723
-146	739	726
-155	722	724
-162	700	718
-173	660	715
-194	614	709
-197	592	694
-221	501	714
-221	501	714
-255	397	722
-254	405	694
-279	390	679
-293	373	680
-309	359	686
-314	380	670
-325	408	642
-348	421	605
-362	457	564
-372	475	531
-388	496	506
-396	524	480
-402	539	455
-430	496	465
-433	494	461
-425	525	457
-408	594	451
-413	586	469
-417	608	453
-397	697	408
-420	738	396
-478	1080	325
-388	791	396
-119	1074	259
-131	876	335
-176	705	347
-247	484	379
-321	340	376
-442	191	384
-498	164	321
-555	185	256
-617	303	169
-617	303	169
-723	312	141
-963	334	198
-947	281	149
-811	167	90
-726	117	40
-665	37	-37
-584	96	-131
-528	81	-159
-507	83	-164
-481	140	-164
-487	206	-131
-520	280	-71
-537	344	-3
-528	385	64
-505	399	132
-461	394	177
-421	363	192
-396	323	216
-371	287	242
-357	252	259
-354	221	259
-364	198	246
-384	184	218
-411	184	182
-434	189	135
-457	188	92
-472	194	41
-485	205	-10
-497	210	-68
-511	215	-120
-527	224	-169
-544	244	-208
-556	265	-229
-564	281	-235
-577	284	-228
-583	289	-218
-587	301	-200
-595	309	-180
-590	331	-161
-582	356	-141
-574	374	-112
-565	393	-81
-552	408	-46
-527	428	-1
-491	469	48
-442	524	93
-384	579	136
-326	636	152
-271	682	152
-219	724	143
-170	759	136
-132	793	124
-107	824	92
-89	856	52
-89	856	52
-82	884	0
-83	909	-49
-82	930	-100
-85	944	-150
-91	950	-191
-99	952	-248
-127	943	-295
-144	934	-321
-131	928	-332
-110	913	-291
-98	909	-254
-73	917	-254
-33	921	-244
11	921	-225
56	922	-209
100	925	-190
148	931	-159
191	939	-133
232	948	-114
265	955	-108
291	967	-107
312	984	-124
332	1006	-149
355	1031	-170
380	1056	-183
400	1080	-207
410	1103	-238
417	1126	-268
415	1149	-306
404	1175	-352
388	1207	-388
364	1241	-446
331	1282	-502
295	1335	-552
256	1392	-597
219	1451	-635
184	1509	-671
155	1567	-698
133	1626	-721
116	1682	-731
113	1743	-751
111	1794	-770
104	1826	-777
98	1856	-786
95	1883	-795
92	1915	-808
93	1939	-812
93	1963	-812
104	1984	-811
122	1996	-817
142	1998	-832
161	1997	-837
188	1997	-831
211	1997	-860
233	1998	-865
253	1997	-840
263	1989	-835
272	1974	-833
270	1950	-833
267	1925	-811
258	1894	-791
239	1860	-789
231	1822	-751
205	1775	-795
191	1732	-778
173	1695	-776
155	1657	-777
129	1626	-792
98	1599	-807
69	1578	-816
47	1562	-795
26	1555	-746
-8	1547	-744
-30	1530	-690
-57	1516	-672
-93	1485	-726
-119	1452	-716
-139	1412	-682
-158	1374	-649
-170	1341	-638
-187	1301	-629
-203	1285	-612
-221	1267	-617
-239	1258	-612
-259	1259	-597
-273	1250	-587
-276	1247	-560
-285	1260	-543
-287	1274	-536
-279	1276	-456
-298	1296	-478
-307	1318	-427
-323	1335	-456
-331	1346	-450
-347	1349	-482
-346	1341	-477
-354	1339	-503
-349	1336	-508
-331	1325	-493
-318	1318	-490
-306	1315	-473
-307	1321	-477
-299	1322	-440
-291	1318	-402
-284	1314	-357
-282	1320	-318
-282	1320	-318
-286	1326	-297
-281	1322	-249
-281	1310	-212
-291	1303	-209
-298	1293	-214
-297	1266	-207
-297	1232	-200
-301	1192	-208
-304	1147	-208
-311	1098	-198
-331	1057	-219
-338	998	-198
-357	939	-194
-375	887	-207
-389	832	-222
-393	777	-226
-402	718	-224
-405	666	-216
-406	608	-211
-400	546	-193
-394	484	-172
-391	423	-158
-390	368	-142
-388	308	-115
-395	256	-100
-409	211	-100
-420	171	-88
-435	133	-83
-445	102	-68
-457	77	-53
-466	63	-46
-478	54	-53
-478	54	-53
-485	48	-60
-492	42	-63
-495	37	-62
-497	35	-73
-497	28	-83
-495	18	-93
-488	3	-97
-483	-13	-124
-475	-31	-131
-470	-51	-149
-460	-73	-159
-447	-93	-179
-426	-117	-172
-409	-144	-174
-395	-171	-179
-382	-200	-173
-371	-236	-157
-365	-275	-138
-366	-313	-120
-373	-357	-109
-381	-405	-91
-394	-453	-85
-409	-501	-73
-426	-552	-62
-446	-601	-45
-472	-651	-35
-497	-703	-30
-518	-759	-22
-534	-823	-3
-548	-888	22
-553	-951	57
-555	-1009	94
-555	-1009	94
-558	-1061	140
-558	-1106	195
-561	-1142	254
-560	-1166	314
-560	-1172	372
-563	-1176	436
-566	-1167	488
-571	-1149	542
-577	-1124	586
-582	-1096	626
-582	-1063	662
-575	-1028	694
-571	-990	725
-566	-940	768
-573	-879	811
-581	-814	855
-582	-757	882
-574	-714	899
-571	-668	928
-569	-626	940
-565	-584	960
-559	-556	969
-528	-554	974
-483	-574	952
-468	-561	947
-483	-515	953
-475	-490	962
-500	-430	969
-505	-396	989
-532	-345	991
-553	-287	1012
-573	-243	1042
-573	-243	1042
-597	-196	1032
-610	-164	1033
-619	-132	1069
-607	-116	1061
-584	-106	1075
-565	-87	1095
-542	-74	1100
-518	-63	1093
-489	-58	1103
-463	-60	1118
-438	-65	1107
-419	-72	1088
-404	-73	1067
-388	-74	1057
-384	-68	1046
-385	-53	1002
-386	-38	976
-389	-28	958
-400	-13	922
-411	0	905
-425	20	885
-445	39	875
-459	57	866
-475	71	865
-494	78	876
-512	79	891
-529	80	915
-543	80	949
-559	77	986
-572	71	1023
-588	64	1062
-600	55	1100
-616	49	1133
-626	48	1165
-589	46	1201
-630	16	1008
-599	-39	1051
-603	-48	1063
-557	-56	1177
-529	-81	1229
-475	-112	1296
-424	-143	1313
-385	-170	1314
-351	-186	1323
-325	-205	1317
-311	-228	1306
-305	-246	1292
-302	-256	1280
-303	-263	1260
-274	-241	1253
-324	-225	1102
-330	-234	1069
-356	-238	993
-366	-241	952
-378	-243	906
-383	-240	869
-382	-236	842
-374	-238	827
-374	-230	813
-359	-228	812
-342	-215	816
-324	-194	824
-306	-177	839
-297	-147	860
-297	-147	860
-300	-111	872
-311	-79	888
-322	-53	897
-330	-27	913
-343	7	928
-366	35	937
-377	61	971
-399	88	974
-410	106	994
-418	115	1011
-422	117	1034
-418	107	1060
-407	92	1088
-397	77	1114
-389	70	1136
-387	62	1155
-374	45	1179
-349	25	1201
-322	4	1219
-297	-24	1234
-276	-58	1250
-268	-78	1252
-258	-96	1253
-246	-114	1258
-248	-127	1254
-244	-144	1250
-248	-151	1241
-244	-164	1242
-241	-175	1237
-244	-183	1228
-245	-184	1215
-247	-185	1196
-247	-185	1196
-254	-180	1182
-271	-166	1151
-281	-152	1120
-265	-159	1104
-254	-154	1075
-259	-143	1048
-264	-136	1019
-267	-126	993
-261	-117	976
-261	-112	948
-250	-103	934
-244	-90	928
-243	-71	916
-244	-48	904
-250	-16	896
-259	17	891
-252	28	890
-247	50	883
-238	61	882
-236	81	892
-241	93	887
-263	107	888
-270	117	896
-264	110	930
-255	110	961
-260	106	966
-243	90	986
-224	80	1019
-206	66	1042
-234	86	1053
-262	95	1045
-228	60	1064
-176	11	1059
-170	-10	1036
-162	-22	1028
-224	9	1005
-216	-23	975
-146	-51	1013
-146	-56	984
-168	-43	953
-166	-48	918
-139	-51	935
-146	-56	864
-129	-40	933
-140	-35	884
-121	-18	906
-118	-4	916
-123	14	909
-120	24	875
-106	47	910
-81	63	944
-70	79	931
-103	104	923
-111	110	945
-106	127	986
-119	127	989
-135	141	1000
-131	147	1020
-147	138	995
-161	125	980
-165	119	1004
-172	115	1012
-171	117	1024
-169	119	1024
-169	119	1024
-163	116	1031
-163	116	1044
-162	113	1054
-160	109	1069
-152	104	1077
-147	100	1094
-151	96	1098
-155	91	1109
-164	80	1102
-165	65	1109
-158	53	1112
-148	41	1112
-146	34	1105
-148	32	1097
-143	28	1091
-134	25	1100
-125	25	1096
-120	27	1075
-120	31	1057
-126	36	1031
-133	41	1011
-137	43	989
-125	65	994
-124	69	1017
-138	68	1008
-146	65	1016
-155	64	1011
-160	60	1014
-169	63	1004
-172	66	999
-172	73	998
-165	76	1003
-165	76	1003
-158	78	1007
-148	79	1016
-137	76	1026
-134	72	1039
-133	68	1043
-127	73	1046
-123	79	1055
-121	84	1069
-120	92	1082
-122	96	1092
-124	92	1105
-125	86	1122
-132	72	1134
-140	60	1145
-146	51	1162
-158	47	1184
-168	42	1206
-175	28	1215
-178	13	1216
-178	2	1226
-171	-6	1228
-172	-10	1225
-173	-12	1223
-170	-22	1226
-163	-33	1223
-152	-46	1240
-144	-55	1230
-146	-65	1208
-160	-78	1144
-186	-106	1036
-186	-120	1023
-162	-136	1050
-154	-169	1025
-142	-211	960
-123	-228	899
-102	-265	803
-79	-304	790
-53	-376	774
-53	-464	761
-34	-454	833
-28	-382	862
-39	-315	904
-55	-259	919
-59	-177	927
-60	-90	937
-73	-23	958
-68	52	969
-65	115	983
-70	150	990
-77	180	970
-77	213	968
-82	231	959
-90	236	911
-91	244	849
-96	247	828
-105	240	793
-111	214	764
-115	201	757
-118	202	741
-110	195	753
-119	169	713
-123	161	695
-118	170	716
-112	169	708
-97	162	700
-95	139	680
-90	122	672
-97	84	670
-90	64	699
-76	56	750
-88	25	749
-101	-20	739
-117	-63	714
-153	-149	593
-471	-505	-391
-257	-435	665
-53	-119	1364
-37	-90	1237
-41	-89	1021
1	-67	1049
8	-135	1096
52	-750	1448
425	-533	1988
589	25	1998
589	283	1998
473	359	1937
374	363	1697
248	276	1335
131	90	1105
58	-49	945
11	-112	853
-15	-142	792
-43	-149	739
-37	-112	748
-44	-118	808
-52	-116	880
-37	-82	945
-33	-89	993
-22	-107	1044
-4	-92	1067
7	-91	1068
19	-89	1057
21	-86	1021
13	-86	976
8	-85	973
-17	-75	937
-103	-49	787
-198	-2	617
-153	-43	731
-103	-89	805
-110	-34	731
-51	-30	868
3	-75	913
8	-115	817
